timestamp,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,marker
1789862508.187374,19417.094999999998,31856.175,52967.43,37948.905,32625.585,22708.079999999998,5803.335,-2325.42,0.0
1789862508.1873999,19420.695,31857.48,52956.134999999995,37932.299999999996,32629.32,22704.434999999998,5799.33,-2323.845,0.0
1789862508.194827,19425.015,31866.164999999997,52972.65,37953.854999999996,32630.67,22709.745,5792.219999999999,-2319.39,0.0
1789862508.1948552,19419.48,31866.975,52977.915,37953.9,32617.844999999998,22687.245,5784.3,-2326.68,0.0
1789862508.1948812,19410.795,31849.379999999997,52953.479999999996,37941.93,32619.42,22689.18,5803.155,-2325.645,0.0
1789862508.1948938,19411.785,31850.1,52957.215,37936.485,32614.335,22699.575,5801.985,-2323.755,0.0
1789862508.1984792,19413.809999999998,31860.585,52973.82,37958.22,32634.27,22705.335,5790.87,-2328.5699999999997,0.0
1789862508.1985028,19419.75,31859.055,52966.395,37945.979999999996,32626.305,22698.945,5790.96,-2321.2799999999997,0.0
1789862508.2040267,19419.434999999998,31861.71,52973.46,37948.814999999995,32614.739999999998,22688.684999999998,5799.554999999999,-2319.2999999999997,0.0
1789862508.204052,19417.23,31860.719999999998,52971.795,37949.354999999996,32616.405,22690.575,5807.835,-2320.605,0.0
1789862508.20684,19417.77,31863.51,52976.88,37965.869999999995,32631.12,22700.204999999998,5799.554999999999,-2321.73,0.0
1789862508.20686,19407.149999999998,31843.215,52945.38,37942.155,32616.09,22687.155,5785.469999999999,-2329.6949999999997,0.0
1789862508.210838,19414.215,31853.969999999998,52953.93,37942.11,32608.395,22681.98,5789.115,-2325.33,0.0
1789862508.2108645,19415.835,31862.745,52970.579999999994,37946.52,32601.105,22668.21,5792.58,-2323.89,0.0
1789862508.218962,19416.329999999998,31870.17,52982.28,37954.755,32620.23,22686.885,5793.929999999999,-2325.105,0.0
1789862508.2189827,19422.09,31873.635,52984.485,37952.235,32632.155,22693.23,5796.855,-2319.165,0.0
1789862508.2189968,19414.44,31857.885,52961.354999999996,37938.284999999996,32627.745,22703.715,5800.545,-2322.9,0.0
1789862508.2190037,19417.23,31867.695,52976.52,37964.07,32646.059999999998,22724.46,5797.26,-2325.42,0.0
1789862508.2225857,19433.024999999998,31884.48,52997.31,37983.915,32639.805,22716.855,5801.67,-2312.415,0.0
1789862508.2225988,19434.015,31887.585,52999.155,37992.42,32663.655,22728.735,5798.295,-2311.2,0.0
1789862508.2279952,19427.489999999998,31883.265,52999.11,37966.005,32640.074999999997,22691.835,5782.995,-2319.615,0.0
1789862508.22801,19419.434999999998,31864.86,52976.159999999996,37965.689999999995,32638.004999999997,22675.23,5797.304999999999,-2321.955,0.0
1789862508.2306511,19428.21,31875.84,52988.805,37973.115,32642.594999999998,22729.23,5810.085,-2317.86,0.0
1789862508.2306638,19426.635,31872.105,52989.345,37975.185,32621.579999999998,22726.71,5802.929999999999,-2317.5899999999997,0.0
1789862508.2369668,19422.18,31860.945,52973.685,37963.71,32642.055,22750.829999999998,5792.3099999999995,-2316.015,0.0
1789862508.2370064,19422.36,31865.895,52975.079999999994,37953.27,32632.785,22697.594999999998,5805.045,-2320.1549999999997,0.0
1789862508.2427816,19410.255,31854.42,52970.895,37951.875,32616.045,22662.27,5807.429999999999,-2328.8399999999997,0.0
1789862508.2427955,19418.265,31859.954999999998,52965.494999999995,37951.695,32633.46,22711.725,5802.344999999999,-2325.1949999999997,0.0
